"","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"1116","2014","UPPER EAST SIDE (59-79)","1448","17","345 E. 73RD STREET, 5E","10021","01/21/2014",540000,-73.9567607528461,40.7690269955572
"1117","2014","UPPER EAST SIDE (59-79)","1448","17","345 EAST 73RD STREET, 2E","10021","05/20/2014",616000,-73.9567607528461,40.7690269955572
"1118","2014","UPPER EAST SIDE (59-79)","1448","17","345 EAST 73RD STREET, 9D","10021","07/22/2014",611400,-73.9567607528461,40.7690269955572
"1119","2014","UPPER EAST SIDE (59-79)","1448","3","300 EAST 74TH STREET, 19B","10021","08/11/2014",875000,-73.9570525746245,40.769963061102
"1120","2014","UPPER EAST SIDE (59-79)","1448","3","300 EAST 74TH STREET, 31F","10021","01/05/2014",1741207,-73.9570525746245,40.769963061102
"1121","2014","UPPER EAST SIDE (59-79)","1448","3","300 EAST 74TH STREET, 36G","10021","02/20/2014",1875000,-73.9570525746245,40.769963061102
"1122","2014","UPPER EAST SIDE (59-79)","1449","1080","330 EAST 75TH   STREET","10021","10/06/2014",765000,-73.9560847533131,40.7703826414928
"1123","2014","UPPER EAST SIDE (59-79)","1449","1095","330 EAST 75TH   STREET","10021","05/28/2014",545000,-73.9560847533131,40.7703826414928
"1124","2014","UPPER EAST SIDE (59-79)","1449","1100","330 EAST 75TH   STREET","10021","01/30/2014",734926,-73.9560847533131,40.7703826414928
"1125","2014","UPPER EAST SIDE (59-79)","1449","1113","330 EAST 75TH   STREET","10021","01/27/2014",1650000,-73.9560847533131,40.7703826414928
"1126","2014","UPPER EAST SIDE (59-79)","1449","1173","330 EAST 75TH STREET","10021","04/14/2014",1500000,-73.9560847533131,40.7703826414928
"1127","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, 10G","10021","06/25/2014",840000,-73.9563343239723,40.7696773381738
"1128","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, 11D","10021","04/14/2014",499000,-73.9563343239723,40.7696773381738
"1129","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, 14K","10021","09/30/2014",635000,-73.9563343239723,40.7696773381738
"1130","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, 19A","10021","01/13/2014",935000,-73.9563343239723,40.7696773381738
"1131","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, 4A/B","10021","09/03/2014",1575000,-73.9563343239723,40.7696773381738
"1132","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, 6C","10021","04/30/2014",580000,-73.9563343239723,40.7696773381738
"1133","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, UNIT2","10021","05/05/2014",499000,-73.9563343239723,40.7696773381738
"1134","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, UNIT2","10021","07/02/2014",765000,-73.9563343239723,40.7696773381738
"1135","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH   STREET, UNIT2","10021","08/25/2014",590000,-73.9563343239723,40.7696773381738
"1136","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH STREET, 11B","10021","04/22/2014",683000,-73.9563343239723,40.7696773381738
"1137","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH STREET, 14D","10021","08/21/2014",425000,-73.9563343239723,40.7696773381738
"1138","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH STREET, 4D","10021","02/28/2014",495000,-73.9563343239723,40.7696773381738
"1139","2014","UPPER EAST SIDE (59-79)","1449","1302","343 EAST 74TH STREET, 9F","10021","12/01/2014",485000,-73.9563343239723,40.7696773381738
"1140","2014","UPPER EAST SIDE (59-79)","1450","1","301 EAST 75TH STREE, 9F","10021","06/27/2014",720000,-73.9565792108143,40.7706106422912
"1141","2014","UPPER EAST SIDE (59-79)","1450","1","301 EAST 75TH STREET, 12A","10021","06/09/2014",690000,-73.9565792108143,40.7706106422912
"1142","2014","UPPER EAST SIDE (59-79)","1450","1","301 EAST 75TH STREET, 5E","10021","02/12/2014",535000,-73.9565792108143,40.7706106422912
"1143","2014","UPPER EAST SIDE (59-79)","1450","1002","333 E 75TH STREET, 3A","10021","04/23/2014",540000,-73.956041430157,40.7703826249723
"1144","2014","UPPER EAST SIDE (59-79)","1450","1002","333 EAST 75TH STREET, 12D","10021","12/23/2014",892000,-73.956041430157,40.7703826249723
"1145","2014","UPPER EAST SIDE (59-79)","1450","1002","333 EAST 75TH STREET, 6A","10021","12/17/2014",562000,-73.956041430157,40.7703826249723
"1146","2014","UPPER EAST SIDE (59-79)","1450","1002","333 EAST 75TH STREET, 7D","10021","02/18/2014",290000,-73.956041430157,40.7703826249723
"1147","2014","UPPER EAST SIDE (59-79)","1450","22","339 EAST 75TH   STREET","10021","09/16/2014",4700000,-73.9559403718468,40.770338670535
"1148","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76 STREET, A-1002","10021","07/23/2014",2263333,-73.9549436743727,40.7707307828796
"1149","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76 STREET, C604","10021","04/29/2014",278850,-73.9549436743727,40.7707307828796
"1150","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, A1005","10021","11/18/2014",425000,-73.9549436743727,40.7707307828796
"1151","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, A1105","10021","11/19/2014",450000,-73.9549436743727,40.7707307828796
"1152","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, A206","10021","06/02/2014",850000,-73.9549436743727,40.7707307828796
"1153","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, B1008","10021","06/30/2014",410000,-73.9549436743727,40.7707307828796
"1154","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, B1701","10021","02/19/2014",1195000,-73.9549436743727,40.7707307828796
"1155","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, B201","10021","04/30/2014",605585,-73.9549436743727,40.7707307828796
"1156","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, B208","10021","11/10/2014",485000,-73.9549436743727,40.7707307828796
"1157","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, B806","10021","11/07/2014",1300000,-73.9549436743727,40.7707307828796
"1158","2014","UPPER EAST SIDE (59-79)","1450","23","370 EAST 76TH STREET, B908","10021","08/04/2014",420000,-73.9549436743727,40.7707307828796
"1159","2014","UPPER EAST SIDE (59-79)","1450","8","311 E. 75TH STREET, 2B","10021","06/24/2014",234000,-73.9564131848533,40.7705392163716
"1160","2014","UPPER EAST SIDE (59-79)","1450","8","311 EAST 75 STREET, 6H","10021","03/19/2014",260000,-73.9564131848533,40.7705392163716
"1161","2014","UPPER EAST SIDE (59-79)","1450","8","311 EAST 75TH STREET, 4H","10021","12/09/2014",315000,-73.9564131848533,40.7705392163716
"1162","2014","UPPER EAST SIDE (59-79)","1451","1044","300 EAST 77TH   STREET","10075","11/10/2014",2600000,-73.955664976095,40.7718646400764
"1163","2014","UPPER EAST SIDE (59-79)","1451","1046","300 EAST 77TH   STREET","10075","12/09/2014",1665000,-73.955664976095,40.7718646400764
"1164","2014","UPPER EAST SIDE (59-79)","1451","1075","300 EAST 77TH   STREET","10075","12/05/2014",4000000,-73.955664976095,40.7718646400764
"1165","2014","UPPER EAST SIDE (59-79)","1451","1080","300 EAST 77TH   STREET","10075","01/21/2014",2700000,-73.955664976095,40.7718646400764
"1166","2014","UPPER EAST SIDE (59-79)","1451","23","1461 1 AVENUE, 15J","10075","06/09/2014",388000,-73.9540521014042,40.770488893687
"1167","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 10GHJ","10075","08/13/2014",2700000,-73.955069986092,40.7708021954355
"1168","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 14B","10075","05/22/2014",725000,-73.955069986092,40.7708021954355
"1169","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 16G","10075","03/28/2014",814500,-73.955069986092,40.7708021954355
"1170","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 18D","10075","12/04/2014",400000,-73.955069986092,40.7708021954355
"1171","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 18F","10075","06/25/2014",1450000,-73.955069986092,40.7708021954355
"1172","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 18G","10075","07/31/2014",850000,-73.955069986092,40.7708021954355
"1173","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 2H","10075","06/23/2014",650000,-73.955069986092,40.7708021954355
"1174","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 3J","10075","07/30/2014",396000,-73.955069986092,40.7708021954355
"1175","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 6N","10075","12/03/2014",775000,-73.955069986092,40.7708021954355
"1176","2014","UPPER EAST SIDE (59-79)","1451","23","363 EAST 76TH STREET, 8G","10075","10/09/2014",575000,-73.955069986092,40.7708021954355
"1177","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77, 5P","10075","01/13/2014",467500,-73.954820397827,40.7715074958969
"1178","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77TH STREET, 3K","10075","08/25/2014",755000,-73.954820397827,40.7715074958969
"1179","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77TH STREET, 3M","10075","06/05/2014",356981,-73.954820397827,40.7715074958969
"1180","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77TH STREET, 4D","10075","01/09/2014",570000,-73.954820397827,40.7715074958969
"1181","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77TH STREET, 5A","10075","11/25/2014",525000,-73.954820397827,40.7715074958969
"1182","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77TH STREET, 5B","10075","10/15/2014",377625,-73.954820397827,40.7715074958969
"1183","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77TH STREET, 5G","10075","05/20/2014",460000,-73.954820397827,40.7715074958969
"1184","2014","UPPER EAST SIDE (59-79)","1451","31","350 EAST 77TH STREET, 6M","10075","12/30/2014",370110,-73.954820397827,40.7715074958969
"1185","2014","UPPER EAST SIDE (59-79)","1452","10","325 EAST 77TH STREET, 1J","10075","08/25/2014",784000,-73.9552498917409,40.7717080294761
"1186","2014","UPPER EAST SIDE (59-79)","1452","10","325 EAST 77TH STREET, 2E","10075","06/20/2014",620000,-73.9552498917409,40.7717080294761
"1187","2014","UPPER EAST SIDE (59-79)","1452","10","325 EAST 77TH STREET, 2J","10075","01/28/2014",747500,-73.9552498917409,40.7717080294761
"1188","2014","UPPER EAST SIDE (59-79)","1452","10","325 EAST 77TH STREET, 3-E","10075","06/19/2014",585000,-73.9552498917409,40.7717080294761
"1189","2014","UPPER EAST SIDE (59-79)","1452","10","325 EAST 77TH STREET, 3H","10075","08/14/2014",1350000,-73.9552498917409,40.7717080294761
"1190","2014","UPPER EAST SIDE (59-79)","1452","10","325 EAST 77TH STREET, 5F","10075","08/05/2014",405000,-73.9552498917409,40.7717080294761
"1191","2014","UPPER EAST SIDE (59-79)","1452","10","325 EAST 77TH STREET, 6A","10075","01/21/2014",330000,-73.9552498917409,40.7717080294761
"1192","2014","UPPER EAST SIDE (59-79)","1452","1009","303 EAST 77TH   STREET","10075","10/10/2014",2280000,-73.9556216519748,40.7718646233982
"1193","2014","UPPER EAST SIDE (59-79)","1452","19","345 EAST 77TH STREET, 3A","10075","04/30/2014",995000,-73.9549106169007,40.771565170764
"1194","2014","UPPER EAST SIDE (59-79)","1452","19","345 EAST 77TH STREET, 6A","10075","04/30/2014",845000,-73.9549106169007,40.771565170764
"1195","2014","UPPER EAST SIDE (59-79)","1452","33","350 EAST 78TH STREET, 4","10075","05/28/2014",999499,-73.9543578418158,40.7721413483644
"1196","2014","UPPER EAST SIDE (59-79)","1452","37","338 E 78 ST, 5F","10075","12/22/2014",825000,-73.9545599638244,40.7722265151639
"1197","2014","UPPER EAST SIDE (59-79)","1452","37","338 EAST 78TH STREET, 2R","10075","11/04/2014",649000,-73.9545599638244,40.7722265151639
"1198","2014","UPPER EAST SIDE (59-79)","1452","6","315 EAST 77TH   STREET, 6G","10075","04/17/2014",460000,-73.9554195297069,40.7717794584564
"1199","2014","UPPER EAST SIDE (59-79)","1452","6","315 EAST 77TH STREET, 2F","10075","12/12/2014",405000,-73.9554195297069,40.7717794584564
"1200","2014","UPPER EAST SIDE (59-79)","1452","6","315 EAST 77TH STREET, 4E","10075","10/03/2014",515000,-73.9554195297069,40.7717794584564
"1201","2014","UPPER EAST SIDE (59-79)","1453","1","301 EAST 78TH STREET, 18A","10075","05/13/2014",765000,-73.9551915852748,40.7725122153801
"1202","2014","UPPER EAST SIDE (59-79)","1453","1","301 EAST 78TH STREET, 5B","10075","04/29/2014",1330000,-73.9551915852748,40.7725122153801
"1203","2014","UPPER EAST SIDE (59-79)","1453","1008","300 EAST 79TH STREET","10075","04/16/2014",2150000,-73.9547037305252,40.7731789961653
"1204","2014","UPPER EAST SIDE (59-79)","1453","1030","300 EAST 79TH   STREET","10075","06/05/2014",3100000,-73.9547037305252,40.7731789961653
"1205","2014","UPPER EAST SIDE (59-79)","1453","17","343 E 78TH STREET, 5","10075","07/11/2014",390000,-73.9544372340191,40.7721935298291
"1206","2014","UPPER EAST SIDE (59-79)","1453","37","330 EAST 79TH STREET, 2A","10075","10/01/2014",1240000,-73.9541948074392,40.7729674500945
"1207","2014","UPPER EAST SIDE (59-79)","1453","37","330 EAST 79TH STREET, 3F","10075","12/04/2014",510000,-73.9541948074392,40.7729674500945
"1208","2014","UPPER EAST SIDE (59-79)","1453","37","330 EAST 79TH STREET, 4F","10075","09/03/2014",469000,-73.9541948074392,40.7729674500945
"1209","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 10G","10075","07/24/2014",600000,-73.9545701826344,40.7731240488146
"1210","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 11F","10075","05/20/2014",600000,-73.9545701826344,40.7731240488146
"1211","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 14C","10075","07/30/2014",620800,-73.9545701826344,40.7731240488146
"1212","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 14M","10075","07/31/2014",635000,-73.9545701826344,40.7731240488146
"1213","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 15C","10075","07/17/2014",625000,-73.9545701826344,40.7731240488146
"1214","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 16L","10075","04/01/2014",560000,-73.9545701826344,40.7731240488146
"1215","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 4L","10075","06/20/2014",600000,-73.9545701826344,40.7731240488146
"1216","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 4M","10075","06/20/2014",600000,-73.9545701826344,40.7731240488146
"1217","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 5J","10075","12/04/2014",650000,-73.9545701826344,40.7731240488146
"1218","2014","UPPER EAST SIDE (59-79)","1453","43","308 EAST 79TH STREET, 9G/9H","10075","06/23/2014",1650000,-73.9545701826344,40.7731240488146
"1219","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62 STREET, 16H","10065","04/28/2014",408500,-73.9587587360766,40.7606974359683
"1220","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62 STREET, 9B","10065","09/12/2014",630000,-73.9587587360766,40.7606974359683
"1221","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62ND STREET, 11B","10065","09/09/2014",580000,-73.9587587360766,40.7606974359683
"1222","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62ND STREET, 16C","10065","07/16/2014",830000,-73.9587587360766,40.7606974359683
"1223","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62ND STREET, 18A","10065","10/06/2014",1705568,-73.9587587360766,40.7606974359683
"1224","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62ND STREET, 19A","10065","09/17/2014",1475000,-73.9587587360766,40.7606974359683
"1225","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62ND STREET, 20E","10065","09/08/2014",650000,-73.9587587360766,40.7606974359683
"1226","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62ND STREET, 3AB","10065","02/21/2014",1614963,-73.9587587360766,40.7606974359683
"1227","2014","UPPER EAST SIDE (59-79)","1456","26","440 EAST 62ND STREET, 8B","10065","08/05/2014",740000,-73.9587587360766,40.7606974359683
"1228","2014","UPPER EAST SIDE (59-79)","1457","1016","403 EAST 62ND STREET","10065","03/05/2014",575000,-73.9603321748759,40.7613814296411
"1229","2014","UPPER EAST SIDE (59-79)","1457","1024","403 E. 62ND STREET","10065","07/14/2014",600000,-73.9603321748759,40.7613814296411
"1230","2014","UPPER EAST SIDE (59-79)","1457","1030","403 EAST 62ND   STREET","10065","08/08/2014",850000,-73.9603321748759,40.7613814296411
"1231","2014","UPPER EAST SIDE (59-79)","1457","1054","403 EAST 62ND STREET","10065","03/18/2014",610800,-73.9603321748759,40.7613814296411
"1232","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVE, 8K","10065","08/06/2014",1341883,-73.9577800760209,40.7613613094154
"1233","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 12H","10065","01/30/2014",1200000,-73.9577800760209,40.7613613094154
"1234","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 15D","10065","09/12/2014",1880000,-73.9577800760209,40.7613613094154
"1235","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 18B","10065","03/19/2014",800000,-73.9577800760209,40.7613613094154
"1236","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 1G","10065","03/10/2014",350000,-73.9577800760209,40.7613613094154
"1237","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 2D","10065","12/12/2014",987000,-73.9577800760209,40.7613613094154
"1238","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 2R","10065","04/28/2014",239313,-73.9577800760209,40.7613613094154
"1239","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 4B","10065","03/14/2014",795000,-73.9577800760209,40.7613613094154
"1240","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 4M","10065","05/28/2014",780000,-73.9577800760209,40.7613613094154
"1241","2014","UPPER EAST SIDE (59-79)","1458","1103","1175 YORK AVENUE, 9D","10065","01/27/2014",1750000,-73.9577800760209,40.7613613094154
"1242","2014","UPPER EAST SIDE (59-79)","1458","1202","420 EAST 64 STREET, E1E","10065","07/02/2014",680000,-73.9587252415215,40.7623223120624
